@relation 'click_prediction_smallest_balanced'

@attribute class {0,1}
@attribute impression numeric
@attribute url_hash numeric
@attribute ad_id numeric
@attribute advertiser_id numeric
@attribute depth numeric
@attribute position numeric
@attribute query_id numeric
@attribute keyword_id numeric
@attribute title_id numeric
@attribute description_id numeric
@attribute user_id numeric

@data
0,1,8.3234166333134592E18,21207253,36135,3,3,90,65,98078,60617,3865937
0,1,3.5168895657275873E18,2580207,1267,2,1,9049193,193,4342,551,1852532
1,1,1.4340390157469403E19,9027641,23808,3,1,17831,610,108,146,1254484
0,1,1.8214744439732498E19,20659758,33307,1,1,1438,4436,6452,6690,17057476
0,1,1.1121833691387079E19,20885970,23807,2,1,57,1042,5,11,6507413
0,1,2.00214305896498483E18,20188697,24124,3,3,3082543,1240,1972,151,0
0,1,1.072424945495335E19,20078111,14043,2,1,4522,56236,23402,2430,12705431
0,1,8.2202228279457137E18,20606905,1363,2,1,3664748,1138,2695,2160,97661
1,1,4.1287683139663334E17,21093861,14048,2,2,7238,7144,3501,3800,169378
0,1,1.8283637943560964E19,20363465,11152,2,2,1248,2768,15253,15130,16439498
1,1,5.3455443393616835E18,5858526,23796,1,1,20685722,1465,6,12,20938106
0,1,1.130902570404585E19,22002402,38263,2,1,3,17,149,98,5446664
0,1,1.1121833691387079E19,21134703,23807,2,1,521421,6,73,8,0
0,2,5.1206834405104681E18,8676728,1268,2,2,3915,154,362,13,710182
1,2,1.205787899908646E19,20147157,27961,1,1,2568108,96635,143116,132812,0
0,1,5.2150809211738829E18,3331223,1800,2,1,5037,3479,1099,4954,853936
0,1,8.3587125189979505E18,10392104,29119,2,1,5837388,6097,446414,489836,0
0,1,1.0742740517893052E19,21019768,35397,1,1,4827760,9017,140590,823,5448965
0,2,1.6544153437001413E19,6777168,17243,2,2,9079,17743,297783,11267,5221188
0,1,1.4340390157469403E19,20789163,23808,2,2,987378,38583,143699,5046,0
0,1,1.4340390157469403E19,9027110,23808,2,2,15781,4407,12927,12766,7978683
0,1,1.523471329505401E19,3622964,23964,2,1,35121,49693,468776,394333,1918
0,1,5.1206834405104681E18,8676728,1268,3,3,180944,299,599,13,714006
0,1,1.205787899908646E19,20163588,27961,2,2,885637,494,2062,2579,1170652
0,3,1.5859647530187389E19,4285948,23778,1,1,19602,676,19,376,3088104
0,3,5.9987783956848087E18,20319718,33117,3,2,427349,139,1027,1743,3472739
1,1,7.7181079218664243E18,4239063,10647,2,1,1282,1646,6135,6898,594831
1,5,1.205787899908646E19,20192656,27961,2,2,47221,24076,99931,96862,0
0,2,1.3756257544627677E19,20175571,24354,2,1,53,276,79,199,468225
0,1,1.4340390157469403E19,3074298,23777,1,1,807791,194,4510,4874,569609
0,1,9.0088182741569065E18,21818926,37716,1,1,190285,5846,33576,26849,1338874
0,1,2.8742921271793628E18,21463276,37020,1,1,14783429,108847,1134569,904216,0
0,1,7.3039038225232486E17,10952986,30738,3,2,47707,7505,178620,168738,128047
0,1,1.205787899908646E19,20157329,27961,1,1,22925323,65569,80182,84262,10086063
0,1,1.520191798968318E19,20975355,33685,2,1,736,3645,24686,23386,282664
0,1,1.4340390157469403E19,21163924,23808,2,2,424,3210,8784,62,7222247
0,1,1.205787899908646E19,20222843,27961,1,1,1019605,3848,6955,7790,397908
1,2,2.941589785902698E18,21405406,36922,2,1,5201,6933,243718,205416,0
1,7,7.8773617524662886E18,21119455,35491,2,2,5327,16366,142463,170063,0
0,2,1.05368343357862515E18,20363079,1340,3,3,67,158,33,392,17162
0,3,7.9039145283201915E18,20640707,2012,1,1,2007620,124096,318019,21716,364274
0,1,1.3311343438192927E19,3806502,23791,1,1,41,24,31,33,18972350
0,1,9.0293617506401516E18,20881997,34150,1,1,3276198,698246,1862821,1502248,4838330
0,1,5.9013498918619679E18,4414359,24207,1,1,22620670,66054,85164,96722,20098353
0,1,1.205787899908646E19,20163238,27961,3,3,398,13836,117269,108478,495732
0,6,1.4340390157469403E19,9027213,23808,2,2,9,1,0,0,75790
1,1,8.0656355260509757E18,22103028,38585,3,1,93622,117777,1812118,1432186,0
0,1,7.5551783757179382E18,20905261,34940,3,2,243035,808209,2246447,1767111,0
0,5,1.257552877938876E19,3112706,23778,1,1,46831,13,17,30,153988
0,1,1.7593213954695842E19,21264848,30627,2,1,178,99,9926,12059,12943233
0,1,9.1335497130538865E18,20666176,8055,2,1,62266,7618,9255,1352,102031
0,1,1.205787899908646E19,20222808,27961,3,3,82620,12592,20969,32874,0
0,1,4.6055291155997635E18,20970099,6017,2,2,118,1226,1786,983,2601511
0,1,1.1132806224225894E19,3013335,10325,1,1,22188865,16978,20402,41,25910
0,1,5.4679214312741857E18,10863382,30495,1,1,33485,7151,15803,6820,10312145
0,1,6.3240207938438052E18,20711340,27500,3,2,549525,1061,1588,3638,0
0,1,1.205787899908646E19,20183547,27961,3,3,47670,318,3216,3519,3919912
0,1,6.0713561809463726E18,20028370,32124,3,2,29613,71436,166448,159946,9508862
0,1,9.960178603418085E18,10528986,29475,3,2,6779158,29891,1092693,1184075,29176
0,1,1.205787899908646E19,20185516,27961,1,1,42901,10469,10567,12365,16268608
0,1,6.5851895242140733E18,20031058,28112,2,2,2,2288,1470,2220,1103674
0,1,7.4084039597480274E18,20369770,17016,3,3,6906758,6878,24803,374051,0
0,1,1.8215412233988745E19,21760482,37533,1,1,22817007,4301,20622,19853,23030032
0,1,1.7363854844105064E19,20017083,23798,1,1,25065852,159,157,233,66897
0,1,7.4659561931322481E18,21222299,35540,1,1,26070115,33128,93777,65886,1154314
1,1,1.4340390157469403E19,4708064,23777,2,1,280281,1175,778,968,12351179
0,1,1.205787899908646E19,20180629,27961,1,1,4377708,29891,42794,42781,921
1,1,5.5896494124657367E18,20950161,35067,1,1,21521464,320,1048,42,10666949
1,1,3.1639974203144361E18,21446046,26288,3,1,3932,70,26245,150,10590502
0,1,3.5831867945582679E18,21402179,36906,2,2,1528,2890,6506,17667,447956
0,1,1.5989049276530887E19,20374578,23823,2,1,2005,4748,12121,12007,15061700
0,1,1.523471329505401E19,3499942,23964,2,1,40,229,160,247,6851592
0,1,1.358954048080647E19,4382871,5245,2,1,12303309,21922,69651,397994,0
0,1,7.9039145283201915E18,21162357,1325,2,2,9835515,388,1547,2132,0
0,1,5.6725155346135661E17,4313292,16013,1,1,23855,28418,842259,219816,784359
0,1,5.8512528144469361E18,20141232,28698,2,2,13657063,960,12337,12348,499708
0,1,1.4340390157469403E19,21360106,23777,2,1,38203,837,25682,548,0
0,1,1.4291474290033648E19,21191277,29772,2,2,485974,17981,610819,502402,0
0,1,5.9196586080496271E18,4405767,11070,1,1,328933,15623,8671,8819,10036058
0,1,1.1345767983726027E19,21797973,37708,2,2,11804720,115,943,1205,2486859
0,1,4.2981186814246446E18,3904798,385,2,2,204504,881457,2532217,1677608,13772072
1,2,1.4756578758696272E19,21455526,3625,1,1,998,13550,26529,25109,558202
1,1,1.744756292067542E19,4218985,15989,2,1,9424744,153735,28070,7887,4277188
1,1,1.1624066761054958E19,3373962,5962,1,1,1012,2755,171,217,2183315
0,1,1.205787899908646E19,20174692,27961,2,2,5392364,2305,9157,653,0
0,1,1.4340390157469403E19,9027552,23808,3,2,108267,1430,14,18,0
0,1,6.3303179439937147E18,4272688,8803,3,2,2506936,292668,674415,565558,534035
0,1,1.4340390157469403E19,20644049,23808,3,3,8402950,58,1679,1935,153938
0,1,5.1033357321537915E18,10405659,29900,3,2,85770,33,23,26,9556998
0,1,1.445280056686617E19,10588051,29696,2,1,12630345,721908,372,468,0
0,2,6.1790351116685455E18,3516162,8725,1,1,20564935,90937,1108501,87134,23857772
0,1,4.2981186814246446E18,21866029,385,1,1,28183,49577,102576,89968,3509296
0,4,1.578511299927674E19,20908196,35088,3,2,0,0,2,5,2791755
0,1,1.1274636798287909E19,20612666,23808,2,2,9668406,1162,1776,1145,14573948
0,1,9.56827177422974E18,7981417,27743,3,3,259298,727283,3941295,3081005,0
0,1,4.8767020671739507E17,20504983,24027,1,1,450,4043,2632,2679,23750426
0,1,7.1982792913514199E18,21939543,38115,1,1,27,91,233,309,4617499
0,1,5.2605941700718192E16,3048011,23782,1,1,1582,705,470,769,13486634
1,105,1.4340390157469403E19,9027213,23808,3,1,9,1,0,0,0
0,1,1.4340390157469403E19,20640001,23808,2,2,144,244,115,160,886431
0,1,9.685311741858013E18,3955468,1969,3,2,8311117,6246,12830,13216,0
0,2,1.13546316369044544E18,20364002,33301,2,1,572205,12590,336943,296776,132071
0,1,1.4340390157469403E19,21163925,23808,2,1,14781905,2448,6866,120,0
0,2,1.4340390157469403E19,4407972,23808,2,1,17063,22681,1631,645,342567
1,1,6.7150490022326559E18,3065545,23783,1,1,409362,45,40,53,23505262
0,1,1.4531867648059392E19,21781788,27482,2,1,108890,15822,13642,6,395878
1,2,1.679998519652148E19,21131149,2467,1,1,10846780,4345,6725,8609,51218
0,1,2.9491714663986268E18,21098693,35552,2,2,1017755,1421,916,466,0
1,1,6.8074668565010504E18,21327538,22870,2,2,9819201,26301,170865,32469,2056226
1,1,5.8512528144469361E18,21477577,28698,2,1,3243,946,363284,298413,296590
0,2,1.4340390157469403E19,6435209,23777,1,1,1511732,1264,1041,1239,0
0,1,1.8270568189247777E19,20568675,29540,1,1,20866965,44211,392064,211476,0
0,1,4.6405441227891722E18,21210678,15159,1,1,4365385,9526,126448,31679,0
0,2,1.1315908569713166E19,20311672,18070,3,2,3122,6356,211,313,0
0,2,7.9039145283201915E18,21162408,1325,1,1,98011,102461,286663,2242,0
0,1,5.6351865673153075E18,4422185,28217,2,1,3270253,720,738,833,0
0,1,9.75107224858461E18,10939149,29713,2,2,8486,2561,212666,179525,344619
0,1,6.4558882727700736E18,20688228,2594,1,1,28168,9285,15716,15245,2396356
1,2,2.6928596198512824E18,21755939,2051,2,2,727198,312875,598847,484507,67108
0,1,1.3756257544627677E19,8182267,24354,3,2,6499576,382,4433,5049,2452003
0,1,1.4340390157469403E19,21163928,23808,3,1,5084694,31169,61597,342,0
0,1,1.3924223628939205E19,20701954,34276,2,2,4134136,11683,72242,46972,1439813
0,1,1.0468467911880278E19,20595078,854,2,2,364747,4691,12533,15171,14245244
0,1,1.3756257544627677E19,20587390,24354,2,2,485294,4384,5875,6173,132364
1,1,5.3455443393616835E18,5858719,23796,1,1,75,179,6,12,10203570
0,2,1.33848579481565286E18,20758984,33931,3,3,5126,26791,94139,156016,0
1,1,1.4340390157469403E19,20643970,23808,3,1,54,20,9,9,1214024
0,1,2.35414659416892864E17,2821555,15114,3,3,1988535,8011,37478,33428,136009
0,1,6.9128512869902531E18,20027840,18918,1,1,26343,6059,114184,119908,386182
0,1,1.4615133296385305E19,20210900,17148,2,2,23727,2712,965572,414741,0
0,1,1.1132806224225894E19,4236937,10325,2,2,13102699,18701,16278,41,11626729
0,1,1.1121833691387079E19,21925290,23807,2,1,26,52,5,4228,560744
0,1,1.51069874953266483E18,20218113,4892,1,1,9184,7534,22455,22816,21321253
0,1,9.3337617569289702E17,10851234,6333,1,1,725483,223573,405327,360985,834344
0,2,1.4340390157469403E19,3062053,23777,1,1,277654,81070,115413,100739,14935674
0,1,1.0851703749738664E19,20741922,1777,1,1,18217,20731,59651,53787,2262039
0,1,4.8767020671739507E17,20590519,24027,2,1,42238,1920,41431,75053,0
0,1,1.4340390157469403E19,21360115,23777,2,1,164,53,1562,143,13941780
0,2,1.205787899908646E19,20180629,27961,3,3,51375,34,328,455,2960502
0,1,5.2605941700718192E16,3048011,23782,1,1,36377,484,322,463,6390056
0,1,5.7471664203282893E18,21203955,2078,2,1,114973,45167,1566994,1241640,3198287
0,1,1.3366228055069858E19,10797399,30487,3,3,356371,55653,137931,10199,0
0,4,2.4127717961104635E18,20067152,23781,1,1,8487,427,8,1,1360511
1,1,1.4600073692226415E19,21432453,4004,1,1,1888580,576372,2368561,1813108,335610
0,1,1.205787899908646E19,20192676,27961,2,2,71,1019,1847,4479,6364322
1,1,1.4779372599199648E19,20601284,2494,2,1,1446,3690,23604,260,13951251
0,1,1.5859647530187389E19,4291071,23778,3,3,1,25,11,24,8614085
0,1,2.26459283598866944E18,21187213,7758,2,1,834,166,57966,15255,2330710
0,1,1.4340390157469403E19,10110402,23808,3,2,416,35,58,10,2387285
1,2,1.5145480155589095E19,21954123,23807,2,2,6069,6,1518,1781,0
0,1,1.4340390157469403E19,6434912,23777,1,1,487374,16,36,44,15866538
0,1,1.4340390157469403E19,9027213,23808,2,1,5,1,0,0,3143638
0,1,1.103186554642774E19,20967182,28733,2,1,252025,2990,6183,7203,123373
0,1,1.8438826714545779E19,20363872,32914,2,2,11130,27394,95355,96538,641772
0,1,2.4127717961104635E18,20067152,23781,1,1,25447703,12159,8,1,1700783
0,1,4.9319925695237284E18,4425057,23775,1,1,16,228,3067,3584,13638248
0,1,1.5859647530187389E19,4291071,23778,3,3,1,25,11,24,893114
0,1,8.2889303632306094E18,20915048,29706,3,3,7763028,6,705,251,46658
0,1,5.4105472291585812E18,6453408,24173,2,2,4925509,8563,77,102,91570
0,1,2.4127717961104635E18,20067139,23781,1,1,3353941,133,8,1,2404358
0,6,1.11500877123964493E18,2779156,4233,3,3,57199,4327,117457,123885,0
0,1,1.4756578758696272E19,20715242,3625,2,2,9189,884,13812,14701,5468510
1,1,1.4531867648059392E19,21815482,27485,3,1,2377743,8,97,76,1306445
0,2,1.734180435361551E19,20387278,30213,2,1,2159808,156,213,159,72266
0,1,1.8036767643507182E19,20656634,33947,1,1,19451346,479,1228,507,0
0,1,1.205787899908646E19,20180250,27961,2,2,354,108,111,225,1053111
1,1,1.7644778352940085E19,21340814,34056,1,1,68289,46084,178258,89645,699471
0,1,2.00214305896498483E18,21353587,24124,2,2,7914079,11278,305400,313030,1039258
1,1,9.0757116739155436E18,1000806,2737,2,2,1573,4000,131420,128616,73121
0,1,1.217055884821344E19,22158661,38778,1,1,7671342,18170,29136,692,0
0,1,1.205787899908646E19,20163161,27961,1,1,1921406,79113,435890,376775,1497637
0,2,7.5918342681459661E18,3115567,21665,1,1,4047575,33735,5460,6974,0
0,1,9.814494029592777E18,21045789,6869,2,2,2605,4085,196512,70520,258997
0,1,1.4340390157469403E19,3111375,23777,1,1,17323,638,846,1050,23162931
0,1,1.4340390157469403E19,3207836,23777,1,1,2356,2417,1833,2082,4819132
0,1,1.205787899908646E19,20174613,27961,1,1,14280995,284,269,420,264923
0,1,1.1363457806790746E19,20137552,26278,2,2,347,57,124,176,7495197
0,1,2.27211870300785254E18,21112818,35618,2,2,9710233,933,5568,5278,2041096
0,1,1.205787899908646E19,20185439,27961,2,2,2483111,27,192,292,0
0,1,9.786215189103297E18,22141781,38759,3,3,14487,354,91800,81045,0
0,4,1.4531867648059392E19,21815482,27485,3,1,143162,8,176,59,258927
0,1,1.205787899908646E19,20163121,27961,3,3,4503005,889,3684,4504,10831404
0,1,1.41403004354181862E18,20384437,1502,2,1,299,839,919,1131,740823
0,1,3.6954921106996265E18,20178849,21076,1,1,11138884,7881,5829,51115,0
0,1,1.7860119858724084E19,4407510,8570,3,1,1644628,4012,23977,2926,0
0,2,8.1342641745108931E18,10951033,1268,1,1,17736942,116,92,2,91856
0,1,1.4340390157469403E19,21360122,23777,2,2,48816,663,11995,680,84348
0,1,1.4340390157469403E19,4861051,23777,2,2,1751644,108357,736080,588509,5536641
0,1,1.3616247906704456E19,20881053,21102,2,1,13848,8548,54842,60344,2750707
1,1,4.2981186814246446E18,20092453,385,1,1,18290589,2744,2177,5606,14270100
0,1,1.1162723789356536E19,2611169,23051,1,1,924555,28613,61749,2457,57886
0,1,1.695570341110256E19,2183137,7090,2,1,11133,21210,18936,21034,6649378
0,1,7.9039145283201915E18,21162559,1325,2,1,6371,11093,18789,19831,715706
0,1,1.205787899908646E19,20192675,27961,1,1,653,677,862,1077,18686962
0,1,4.6096858743652849E18,1053790,2855,2,2,3910200,2082,6294,7604,0
1,1,1.0821299788101059E19,21483289,674,1,1,2052299,366728,1090024,687,80184
0,1,1.7363854844105064E19,20017078,23798,1,1,81,429,4,518,18476951
0,1,1.734180435361551E19,21882834,37622,2,2,5212,82,109,97,10892132
0,2,1.5771489371883344E19,4319986,797,2,1,111074,153350,243030,4665,348406
1,2,1.4340390157469403E19,9027437,23808,1,1,17552385,19,20,20,0
0,1,1.6574256386225258E19,20685584,8771,2,1,9824514,51909,1778174,1404396,26480
0,1,1.33848579481565286E18,20802277,33931,2,1,80940,31777,192048,2057,5723965
0,1,3.5107313702546719E18,20967947,35210,2,2,3332730,245,84451,197104,25069
0,1,2.4127717961104635E18,20067154,23781,2,1,4,7,94,1,20853
1,1,1.205787899908646E19,20192990,27961,2,2,6,4,39,55,2082953
0,1,3.128246491546581E18,20745023,34505,2,1,2198259,871,59588,21164,0
0,1,9.279176529507936E18,10673608,23649,2,1,3096043,95122,326600,19000,3841724
0,1,1.105130058864284E19,20610238,6617,3,2,7845430,11995,828077,269948,0
0,1,1.4340390157469403E19,9027213,23808,2,1,5,1,0,0,12495857
0,1,1.0399639245625508E19,10615459,30077,2,2,3409508,119803,319916,316834,3485029
0,1,1.5772586986689348E19,4077802,21153,2,2,520,157,48484,44435,14353610
0,1,6.0355940485704438E18,3323471,20147,2,1,109472,20153,90095,93849,2805126
0,1,1.1433053823709516E19,21110978,18679,3,3,2630216,931,21397,20759,1288
0,1,8.316184471400362E18,3329955,21277,2,1,784768,12819,159983,162898,5535291
0,1,2.00214305896498483E18,20203971,24124,2,1,15907562,234536,91,122,1574593
0,1,9.1021189537157632E18,4331399,13140,2,1,9487,18064,68480,577,1621158
0,3,1.4989651587983485E19,21161728,8448,2,2,3137006,31967,40576,43104,0
0,1,3.5168895657275873E18,20423754,1267,2,1,14606134,7258,255,1813,7601375
1,1,1.33848579481565286E18,20802278,33931,2,1,5040,10411,8394,17341,2659161
0,1,9.27543026634541E18,1668889,6845,2,2,536,51,231,337,694856
0,1,1.578511299927674E19,20908196,35088,3,2,0,0,2,5,9249657
0,1,1.0622290390126465E19,20846572,34665,3,2,209354,4792,43484,28747,0
0,1,1.205787899908646E19,20170439,27961,1,1,26126822,89863,347331,299840,15952788
1,2,3.6026075286546156E18,21463373,37089,1,1,6952248,1859,2724,2991,58281
0,1,2.4867118460076012E18,21899216,37936,2,1,53301,1147,23794,5883,2840965
0,1,1.8108522136565864E19,21187263,20551,3,2,10571,29326,36273,39414,1961285
0,1,4.2981186814246446E18,6225113,385,2,1,93607,25877,40820,37585,1829193
0,1,9.724372755730039E18,3744090,1919,1,1,22000259,88694,118493,948,0
0,2,1.7962103236755943E19,20436404,12248,1,1,10701929,378,547,726,0
0,1,1.4340390157469403E19,3060339,23777,1,1,309240,68925,85409,75736,150495
0,1,7.9039145283201915E18,21372581,2010,2,1,740239,144,237,189,0
0,1,2.03962024840200704E18,20916687,34292,2,1,2073,72804,158333,9980,963446
0,1,1.5145480155589095E19,20889026,23807,2,2,2,11,5,11,7913886
0,1,6.5610762085600993E18,21362408,36607,2,1,193655,754,7184,2528,150397
0,1,7.9039145283201915E18,21162431,1325,1,1,20159964,2297,3565,4929,644152
0,1,5.1206834405104681E18,8680082,1268,2,1,420,1160,107,35,701080
0,1,1.39933777913864269E18,20141152,32491,2,2,9274277,654,1842,204,843921
0,2,4.5173962129467679E18,3804176,23793,1,1,134047,128485,59,130,2676703
0,1,9.7841832123091635E17,10405371,29909,1,1,25926,5339,6342,6849,430364
0,1,2.00168173050325837E18,21301342,36436,2,1,339999,5647,165603,15270,185639
0,1,1.5281976194502128E19,21435862,36958,1,1,859,10919,19081,18382,19759187
0,1,7.1435186544859873E18,20393504,33093,2,2,4519,82,133,544,12132503
0,1,1.4756578758696272E19,20888005,3625,2,1,293347,2452,293426,277405,0
1,1,1.3756257544627677E19,8350708,24035,3,1,326,1008,28004,2090,3253987
0,1,1.0726002060893145E19,20036558,23800,1,1,376,49,44,75,8891544
1,1,1.205787899908646E19,20163155,27961,3,2,6125743,169321,404248,330962,0
1,1,1.3756257544627677E19,8181818,24354,2,1,1031896,105939,149217,12320,1304243
0,1,1.3243640383761205E19,20900484,2401,1,1,2786767,7175,16661,17571,5641711
0,1,1.5947462687176305E19,21176466,35910,2,2,97994,480390,1749538,1838254,0
0,1,1.8054023944582975E19,20388845,29479,2,1,62856,87877,234701,5735,570147
0,1,1.4340390157469403E19,6434916,23777,1,1,3793550,1036,863,1076,2913
1,1,1.4340390157469403E19,9027575,23808,1,1,5584,4001,173,252,367917
1,1,1.4531867648059392E19,21775708,27482,1,1,10332476,53800,62003,6,0
1,2,1.4340390157469403E19,9027213,23808,1,1,5,1,0,0,1903522
0,1,5.1302207616514848E17,20370767,11039,1,1,24710484,4665,4711,610,799158
0,1,1.1865052661095285E19,4390123,26240,3,1,29671,44985,98707,49258,0
0,1,4.2485682706521836E18,20605413,32475,3,3,286967,1568,23145,16997,0
0,1,6.0622061488378816E17,20920180,35006,2,1,563772,19354,33252,621,14534097
0,1,7.7718844412582748E18,20448222,32367,2,2,3519994,72589,945038,934417,0
0,1,1.694929067737274E19,4342849,26178,2,1,805876,68640,86372,87107,0
0,1,1.6039067706139455E19,20026500,20189,2,1,1259283,443662,1309703,15952,0
1,1,1.682665206743772E19,4354085,24159,1,1,3228,256,194,276,7038597
0,1,7.9039145283201915E18,21162542,1325,1,1,22875456,999,3042,3769,10731853
0,2,1.205787899908646E19,20163506,27961,2,1,491317,10627,46776,46364,3540002
0,1,1.4756578758696272E19,20716143,3625,3,1,4940927,18773,126081,109539,195495
0,1,6.9128512869902531E18,20205418,18918,1,1,954607,404487,1311164,483846,0
0,4,1.2777801416906654E19,20688408,34132,2,2,6418,6172,141696,35148,0
0,1,1.205787899908646E19,20163505,27961,2,2,1776079,437,13325,14080,15547
0,1,9.34676982841037E18,1557213,6616,3,2,7845631,642,94482,156618,706497
0,1,9.867731825664444E18,20282801,32924,2,1,14109533,77573,250720,209596,0
0,1,5.937256857527595E18,21299847,34139,1,1,18,886,835,1055,3250679
0,2,1.1917549558620953E19,21797294,26269,1,1,4160556,563991,2220611,504,0
0,1,1.205787899908646E19,20222970,27961,1,1,18975650,184,378,1023,264741
0,1,1.834852380480532E19,3348267,17808,1,1,22029,4122,171195,164093,0
0,3,1.4600073692226415E19,21432531,4004,2,1,1040240,468442,2346030,235,0
0,2,1.4340390157469403E19,6435307,23777,1,1,2,85,159,238,2982062
0,1,1.33848579481565286E18,20802266,33931,2,1,2024055,2153,756778,759389,535196
0,1,2.11159751728833152E18,21189823,35100,3,2,2926168,2011,631,830,1505307
0,1,1.41403004354181862E18,20208554,1502,3,1,2896037,95,592,779,8592
0,1,2.8358866201923374E18,21466408,36924,2,2,13635553,83,696,694,1238454
1,1,2.6928596198512824E18,8697182,2051,2,2,740354,355212,939202,786214,2424656
0,1,5.9736186236589875E18,21914069,37542,3,2,11775,45318,29921,49199,2469640
0,1,1.1029660940276564E19,3834142,27485,2,2,2,8,28,209,13387001
0,1,1.205787899908646E19,20163231,27961,3,2,8416185,11021,20861,22867,1157927
0,1,1.205787899908646E19,20222693,27961,1,1,25611,326,215,319,559719
0,1,1.0301412344892686E19,20936014,27754,2,1,8671988,2384,127471,126919,56
0,1,8.3351050025174508E18,20582549,33524,3,1,3371,56,536,566,4046057
0,1,5.8512528144469361E18,21477507,28698,2,2,383348,15519,284098,215793,0
1,1,1.3756257544627677E19,20587348,24354,2,2,3072,489,875,1079,477821
0,1,1.4927937814256552E19,21287804,35762,3,2,7694726,6476,110836,104403,121662
0,2,6.9949705037137142E18,4417935,28302,3,3,6239126,3743,4586,4951,0
0,1,3.5831867945582679E18,21402177,36906,2,1,11591,35765,50097,92606,5168205
0,1,9.3378920674551E18,10170512,14392,2,2,697562,684990,1811322,1541197,7695480
0,1,1.205787899908646E19,20192676,27961,1,1,89024,42964,62492,67250,20697011
1,1,1.642829861918683E19,1253445,146,2,2,63967,3018,4448,4233,12499529
0,1,1.87004424072868352E18,21272608,36441,1,1,1081519,700,1442,294,0
0,1,5.468727571223081E18,20003414,1381,2,1,11634512,17408,195508,171830,492243
0,1,9.73650249625727E18,3779828,22169,2,1,14555497,6652,197779,154847,88829
0,2,1.4340390157469403E19,6435307,23777,1,1,2,85,159,238,1515342
0,1,2.1375284034956009E18,20218299,23801,2,2,219,894,613,924,6007766
0,2,3.7330677759269975E18,22139766,38636,2,1,8031,1719,37411,34568,0
1,1,1.4340390157469403E19,9027458,23808,2,2,480,1662,195,284,9652338
0,1,1.3090221289647714E19,20174985,23795,1,1,7982161,79,3,7,7002948
0,1,3.6386930880790816E17,21230032,35927,3,1,161062,22444,281580,183745,629983
0,1,7.1395848529286257E18,21102909,35137,2,1,2274665,86,54666,8302,163485
1,1,9.991057275835721E17,20389086,30428,1,1,19218320,40270,42659,39266,2448407
0,1,1.223405680971054E19,21787000,37359,1,1,25549449,4,67,84,0
0,1,1.4340390157469403E19,21163923,23808,2,2,11629546,4021,7794,37,7314
0,1,1.4340390157469403E19,4802302,23777,1,1,20011404,1760,1880,2125,4297752
0,2,3.5727532740353961E18,4591210,3633,1,1,146611,6557,119667,104323,5829689
0,1,1.3311343438192927E19,3806502,23791,1,1,496,24,31,33,21250407
1,1,1.3756257544627677E19,8350710,24035,2,1,263,688,3765,1845,3925165
0,1,2.04056637815746099E18,22121510,38614,3,1,282156,328835,2655536,1920626,0
1,1,1.0690898138793097E19,5789338,23794,1,1,406204,14686,11407,745,408410
0,1,1.0664591050012752E19,21392028,30128,2,2,25143,1615,14195,5369,3371044
0,1,1.034946865176566E19,21522776,37422,3,1,0,0,12,4,5470122
1,1,1.3756257544627677E19,8183221,24354,2,2,4632546,91098,366233,2396,253867
1,1,1.3756257544627677E19,8350700,24035,2,1,55,195,1151,737,1807937
0,1,1.300586685152743E19,20946640,842,2,1,7232,1756,820453,51384,0
1,1,7.9039145283201915E18,21372569,2010,2,1,4091517,2757,27316,29478,12627222
1,1,8.6641599570329672E18,20724042,13244,2,1,916039,271,25529,29114,2622834
0,1,1.4340390157469403E19,9027213,23808,2,1,1,1,0,0,3070384
0,1,4.2981186814246446E18,21866029,385,1,1,128819,173,300,410,10137256
0,1,1.4340390157469403E19,3200118,23777,1,1,139822,3549,2474,90,437560
1,1,5.1033357321537915E18,10405659,29900,1,1,26450,42,23,26,1010394
0,2,3.106780080602988E18,4395320,5265,1,1,24975573,1092,3971,4932,18875
0,1,9.75107224858461E18,10937884,29713,2,1,2076375,499,20563,19769,2515647
0,2,7.1932237778996531E18,20083008,5022,2,2,65,119,19029,18325,1843232
0,1,1.523471329505401E19,3622969,23964,3,2,229038,181108,1524450,1157138,62984
0,1,1.0312506100024414E19,20700712,17124,3,3,345921,59810,3290554,2572719,0
0,1,1.358151347341538E19,21219969,35734,3,1,7668204,7177,14256,14781,0
0,1,1.4756578758696272E19,20887628,3625,2,2,1182611,2575,153670,131626,0
0,1,5.4451355420832481E18,20347898,33119,3,1,94525,4964,371984,113494,912309
1,1,1.7553216197408983E19,9574220,2589,1,1,20330700,376444,1125473,897272,1312178
0,2,6.7874601677637509E18,4221818,14559,1,1,3282289,70094,87516,12727,0
0,1,7.1824003500349635E18,20569335,32985,3,3,10,149,44540,2748,2798484
0,1,7.0631542967697736E18,20418740,33500,2,2,1911492,1357,6833,1020,4042304
0,1,4.2981186814246446E18,6785820,385,3,2,5091516,129548,194406,471,47567
1,1,1.2972158645927619E19,10394295,29128,2,2,8290,14126,17276,25473,42811
1,1,4.2981186814246446E18,21866029,385,1,1,254240,97099,235904,199015,23794549
0,1,1.703633447515516E19,21219266,27274,1,1,476843,479,184707,157058,1449840
0,1,1.33593611038038579E18,20599497,33847,1,1,102946,59864,173106,188429,266552
1,5,9.0040358806652795E18,20595493,33800,2,2,809096,131888,410550,350054,1149974
