% DATASET: https://www.muratkoklu.com/datasets/
% Citation Request :
% KOKLU, M., KURSUN, R., TASPINAR, Y. S., and CINAR, I. (2021). Classification of Date Fruits into Genetic Varieties Using Image Analysis. Mathematical Problems in Engineering, Vol.2021, Article ID: 4793293, DOI:10.1155/2021/4793293
% https://www.hindawi.com/journals/mpe/2021/4793293/

@RELATION Date_Fruit_Datasets
@ATTRIBUTE AREA	INTEGER
@ATTRIBUTE PERIMETER	REAL
@ATTRIBUTE MAJOR_AXIS	REAL
@ATTRIBUTE MINOR_AXIS	REAL
@ATTRIBUTE ECCENTRICITY	REAL
@ATTRIBUTE EQDIASQ	REAL
@ATTRIBUTE SOLIDITY	REAL
@ATTRIBUTE CONVEX_AREA	INTEGER
@ATTRIBUTE EXTENT	REAL
@ATTRIBUTE ASPECT_RATIO	REAL
@ATTRIBUTE ROUNDNESS	REAL
@ATTRIBUTE COMPACTNESS	REAL
@ATTRIBUTE SHAPEFACTOR_1	REAL
@ATTRIBUTE SHAPEFACTOR_2	REAL
@ATTRIBUTE SHAPEFACTOR_3	REAL
@ATTRIBUTE SHAPEFACTOR_4	REAL
@ATTRIBUTE MeanRR	REAL
@ATTRIBUTE MeanRG	REAL
@ATTRIBUTE MeanRB	REAL
@ATTRIBUTE StdDevRR	REAL
@ATTRIBUTE StdDevRG	REAL
@ATTRIBUTE StdDevRB	REAL
@ATTRIBUTE SkewRR	REAL
@ATTRIBUTE SkewRG	REAL
@ATTRIBUTE SkewRB	REAL
@ATTRIBUTE KurtosisRR	REAL
@ATTRIBUTE KurtosisRG	REAL
@ATTRIBUTE KurtosisRB	REAL
@ATTRIBUTE EntropyRR	REAL
@ATTRIBUTE EntropyRG	REAL
@ATTRIBUTE EntropyRB	REAL
@ATTRIBUTE ALLdaub4RR	REAL
@ATTRIBUTE ALLdaub4RG	REAL
@ATTRIBUTE ALLdaub4RB	REAL
@ATTRIBUTE Class	{BERHI, DEGLET, DOKOL, IRAQI, ROTANA, SAFAVI, SOGAY}

@DATA
418931,2416.0901,881.6053,607.8824,0.7243,730.342,0.9932,421799,0.7737,1.4503,0.9018,0.8284,0.0021,0.0015,0.6863,0.9953,125.9345,116.4602,113.6015,31.3693,29.3568,32.1796,-0.2998,-0.2971,-0.2025,2.4601,2.6024,2.3202,-69449621504,-58553470976,-56549670912,62.9675,58.2315,56.802,ROTANA
443133,2517.0769,874.5991,653.3885,0.6647,751.1421,0.9801,452139,0.7204,1.3386,0.8789,0.8588,0.002,0.0015,0.7376,0.9873,105.9751,100.3806,110.6508,30.3813,27.4365,28.0201,0.2165,0.3933,-0.1625,2.6925,2.9167,2.3661,-51460452352,-45247369216,-55369064448,52.9874,50.1885,55.3224,ROTANA
423624,2498.9399,876.5175,627.7153,0.6979,734.4214,0.9791,432655,0.7322,1.3964,0.8525,0.8379,0.0021,0.0015,0.7021,0.9803,129.8164,120.263,110.7611,29.4981,26.6279,23.0239,-0.3702,-0.0882,-0.173,2.5219,2.2996,2.7618,-74142720000,-62460944384,-51706429440,64.9064,60.1322,55.3802,ROTANA
458286,2531.311,883.0855,664.6406,0.6584,763.8768,0.9839,465786,0.7988,1.3287,0.8988,0.865,0.0019,0.0015,0.7482,0.9942,103.8854,97.8443,93.0605,30.2687,24.6651,26.474,-0.427,-0.0376,0.0958,2.2854,2.8564,2.5697,-51038363648,-43600117760,-39854379008,51.9481,48.9256,46.5355,ROTANA
370044,2360.1101,782.888,614.0868,0.6203,686.407,0.9689,381910,0.7468,1.2749,0.8348,0.8768,0.0021,0.0017,0.7687,0.98,116.4214,110.8231,107.676,30.9845,31.0454,24.1494,0.2728,0.2947,0.3046,2.4375,2.5531,3.3103,-52172988416,-47229628416,-42821312512,58.215,55.4118,53.8385,ROTANA
434469,2485.9231,889.1929,623.58,0.7129,743.7628,0.9897,438991,0.8158,1.4259,0.8835,0.8364,0.002,0.0014,0.6996,0.9977,105.1329,98.1497,93.7145,33.9242,31.6064,27.3326,0.0215,-0.0043,-0.0613,2.3145,2.5021,2.9806,-50846461952,-43655782400,-38551441408,52.5654,49.0753,46.8561,ROTANA
371120,2364.0029,796.3392,601.9151,0.6547,687.4043,0.9839,377202,0.708,1.323,0.8345,0.8632,0.0021,0.0016,0.7451,0.9858,127.236,116.1911,107.2028,23.0925,21.3555,29.3967,-0.4153,0.0753,-0.0491,3.4262,3.8593,2.9947,-60728459264,-49765376000,-43822366720,63.6189,58.0955,53.6022,ROTANA
348865,2253.7971,790.249,567.2316,0.6963,666.4749,0.9845,354356,0.707,1.3932,0.8631,0.8434,0.0023,0.0016,0.7113,0.9909,125.6091,117.9048,109.6124,29.8839,29.8776,34.7536,-0.0358,0.1702,-0.0208,2.7523,2.6724,2.4383,-57141846016,-50171002880,-44577566720,62.8075,58.9549,54.8084,ROTANA
428711,2570.7129,815.3513,679.2316,0.5532,738.8178,0.9745,439942,0.7628,1.2004,0.8152,0.9061,0.0019,0.0016,0.8211,0.9856,129.153,123.5806,113.1998,32.4982,34.1142,30.4343,-0.2892,-0.2169,-0.1299,2.1616,2.28,2.5466,-75249565696,-69343453184,-56885456896,64.579,61.7914,56.6031,ROTANA
426871,2497.0759,886.3205,618.4668,0.7163,737.2307,0.987,432478,0.7404,1.4331,0.8603,0.8318,0.0021,0.0014,0.6919,0.9915,117.8227,109.9032,105.8482,32.8273,29.2758,36.1398,-0.4681,-0.0579,-0.0986,2.6048,2.8897,2.3003,-62233055232,-52982263808,-51423678464,58.9094,54.9509,52.923,ROTANA
379870,2419.293,828.3665,595.388,0.6953,695.4606,0.975,389600,0.7901,1.3913,0.8156,0.8396,0.0022,0.0016,0.7049,0.9807,110.4071,103.8471,112.8419,26.9655,26.1139,26.5996,0.011,0.2792,-0.1794,2.5717,2.8729,3.2546,-46985891840,-41227915264,-49049518080,55.2026,51.9236,56.4213,ROTANA
424512,2477.283,853.4615,642.9758,0.6576,735.1908,0.9893,429090,0.748,1.3274,0.8693,0.8614,0.002,0.0015,0.742,0.985,140.9121,134.6054,132.4715,35.914,30.7857,31.4602,-0.6011,-0.6268,-0.6644,2.6942,2.7369,2.991,-90405117952,-80514646016,-78111293440,70.4551,67.3009,66.2339,ROTANA
386254,2373.4509,810.4177,614.5104,0.6519,701.2802,0.9792,394443,0.7333,1.3188,0.8616,0.8653,0.0021,0.0016,0.7488,0.9875,141.0457,136.0727,132.4304,26.4678,24.3503,25.8648,-0.7495,-0.3018,-0.0127,3.8245,3.2257,3.6733,-79516123136,-73201106944,-69490450432,70.5257,68.037,66.2169,ROTANA
380218,2409.468,819.8986,607.0649,0.6722,695.7791,0.9795,388174,0.671,1.3506,0.823,0.8486,0.0022,0.0016,0.7201,0.9726,134.1002,122.1937,113.3462,27.7046,25.2836,26.9285,-0.5501,-0.2611,-0.3193,3.1859,2.5769,2.891,-70691553280,-57615929344,-49627897856,67.0513,61.0965,56.674,ROTANA
318076,2122.4241,744.774,547.181,0.6784,636.3859,0.9859,322611,0.7395,1.3611,0.8873,0.8545,0.0023,0.0017,0.7301,0.9938,125.9186,117.2753,117.468,27.0438,25.4393,28.886,-0.8095,-0.4887,-0.4701,3.5664,3.3008,3.5175,-51687534592,-44244754432,-45131988992,62.9598,58.6382,58.7344,ROTANA
376202,2367.498,825.6102,585.3541,0.7052,692.0948,0.9804,383706,0.7785,1.4104,0.8434,0.8383,0.0022,0.0016,0.7027,0.9911,123.9227,113.725,108.2752,25.8912,22.736,24.8365,-0.4421,-0.2912,-0.0388,2.9548,3.8246,3.8238,-58854727680,-48476684288,-44183605248,61.9604,56.8622,54.1367,ROTANA
384740,2328.2771,761.6957,647.8665,0.5259,699.9044,0.9845,390794,0.6962,1.1757,0.8919,0.9189,0.002,0.0017,0.8443,0.9927,116.625,105.1043,103.5484,32.4617,29.5011,31.05,0.0558,0.2026,-0.0059,2.6419,2.6289,2.4036,-54872211456,-43692118016,-42823524352,58.3126,52.5543,51.7752,ROTANA
439841,2570.469,943.8856,599.791,0.7721,748.3468,0.9888,444845,0.7695,1.5737,0.8365,0.7928,0.0021,0.0014,0.6286,0.9892,127.1567,114.5042,122.3956,31.8317,28.2445,25.9627,-0.4366,-0.3624,-0.662,2.7401,3.0027,3.6064,-74526531584,-59020685312,-67053670400,63.5733,57.2508,61.1943,ROTANA
360009,2364.8181,837.6556,555.9177,0.748,677.0359,0.9734,369844,0.7573,1.5068,0.809,0.8083,0.0023,0.0015,0.6533,0.9843,126.4251,116.0325,108.095,26.055,25.5932,25.0332,-0.599,-0.5928,-0.3287,2.9802,3.4535,3.735,-58768764928,-49005576192,-42168360960,63.2134,58.0185,54.0488,ROTANA
294328,2113.1379,707.908,578.8624,0.5756,612.1683,0.9402,313038,0.6573,1.2229,0.8283,0.8648,0.0024,0.002,0.7478,0.9145,133.8251,130.572,117.2044,32.3949,27.2194,26.5377,-0.4658,-0.1545,0.066,2.5868,2.5306,2.8484,-55539736576,-51664969728,-41116114944,66.9137,65.2877,58.6043,ROTANA
282314,2022.266,717.5192,504.457,0.7111,599.5443,0.9861,286307,0.7013,1.4224,0.8675,0.8356,0.0025,0.0018,0.6982,0.9931,140.8059,134.5515,117.4797,32.425,28.8198,25.1683,-0.5422,-0.5294,-0.1603,2.518,2.8172,2.8985,-59178471424,-53086814208,-39374839808,70.4038,67.2751,58.7395,ROTANA
355208,2384.4971,797.2854,578.7468,0.6878,672.5064,0.961,369625,0.6788,1.3776,0.7851,0.8435,0.0022,0.0016,0.7115,0.9801,138.0545,132.9279,119.7116,33.5043,29.5434,37.3286,-0.5395,-0.2505,0.0352,2.8264,2.7308,2.2744,-71797137408,-65324081152,-54921986048,69.0305,66.4674,59.859,ROTANA
402655,2460.917,893.8253,578.3685,0.7624,716.0142,0.9863,408238,0.7611,1.5454,0.8355,0.8011,0.0022,0.0014,0.6417,0.9917,115.9002,107.6062,107.7795,30.5702,27.5737,26.077,-0.3334,-0.2673,-0.5371,2.2674,2.4983,3.0924,-56085372928,-47385059328,-47131930624,57.9495,53.8053,53.8919,ROTANA
380874,2389.124,854.1578,570.7399,0.744,696.3791,0.9867,385995,0.724,1.4966,0.8385,0.8153,0.0022,0.0015,0.6647,0.9948,119.7532,115.3291,106.978,30.0865,27.1932,24.1899,-0.4507,-0.1607,-0.088,3.1168,2.6906,2.6862,-56570322944,-51608797184,-43478626304,59.8736,57.6608,53.4855,ROTANA
280204,2147.4031,782.5893,461.9426,0.8072,597.2996,0.9705,288731,0.6598,1.6941,0.7636,0.7632,0.0028,0.0016,0.5825,0.9869,109.421,106.2651,113.7327,30.2826,27.0804,22.4421,0.0047,0.0146,-0.4002,2.5357,2.961,3.908,-34678784000,-32055199744,-36063547392,54.7112,53.135,56.8675,ROTANA
442937,2627.9509,862.5596,659.603,0.6444,750.976,0.9824,450876,0.7471,1.3077,0.806,0.8706,0.0019,0.0015,0.758,0.9912,124.6491,113.472,98.8987,35.4213,33.7559,31.0207,-0.0825,0.0348,0.102,2.1538,2.2025,2.5775,-73423937536,-60246904832,-44992229376,62.3234,56.7363,49.4498,ROTANA
415763,2426.729,843.814,633.7881,0.6602,727.5754,0.9838,422611,0.7575,1.3314,0.8872,0.8622,0.002,0.0015,0.7435,0.9898,120.8999,109.8334,110.3703,31.5593,27.6931,28.7437,-0.2748,-0.0465,-0.0793,2.6078,2.8336,2.9251,-63458455552,-51075272704,-51891920896,60.4511,54.9185,55.1863,ROTANA
420744,2434.3379,865.7617,620.3712,0.6975,731.9207,0.9886,425584,0.7926,1.3956,0.8922,0.8454,0.0021,0.0015,0.7147,0.9974,143.6518,137.5218,118.3607,30.3095,26.0526,23.4357,-0.6302,-0.5623,0.1388,3.0579,3.1409,3.0804,-91212865536,-82001518592,-59174752256,71.83,68.7651,59.184,ROTANA
321282,2090.699,681.3436,604.7192,0.4607,639.585,0.9914,324055,0.7737,1.1267,0.9237,0.9387,0.0021,0.0019,0.8812,0.9928,140.8405,134.3282,130.5659,28.2379,21.7084,24.3261,-0.7817,-0.481,-0.4549,3.6791,3.2028,3.0621,-66330898432,-58744266752,-55775227904,70.4153,67.1629,65.2797,ROTANA
453626,2537.668,937.6924,622.2681,0.7481,759.9833,0.9933,456701,0.717,1.5069,0.8852,0.8105,0.0021,0.0014,0.6569,0.9899,151.0031,140.5793,136.7821,30.1914,26.0585,26.2794,-0.9043,-0.6249,-0.6691,3.4648,2.8933,3.4354,-109122420736,-92616974336,-87471767552,75.4995,70.2916,68.3917,ROTANA
365294,2242.248,755.7875,618.311,0.5751,681.9874,0.9868,370199,0.7714,1.2223,0.913,0.9024,0.0021,0.0017,0.8142,0.9953,115.4386,112.4433,121.7,27.5288,25.3719,26.8777,-0.2708,-0.1205,-0.2891,2.5831,2.7587,3.3902,-49673093120,-46538563584,-55261716480,57.7177,56.2231,60.8509,ROTANA
419063,2463.595,857.5016,628.4494,0.6804,730.4571,0.9867,424695,0.6816,1.3645,0.8677,0.8518,0.002,0.0015,0.7256,0.9901,116.4036,108.4415,114.2316,33.8668,32.0757,31.9827,0.1467,0.2145,-0.0432,2.5579,2.7236,2.7423,-60033708032,-51522805760,-57148448768,58.2022,54.2192,57.1163,ROTANA
293332,2079.7439,706.2109,545.302,0.6354,611.1317,0.9547,307255,0.7069,1.2951,0.8522,0.8654,0.0024,0.0019,0.7489,0.9698,127.1838,117.9342,110.6929,35.3156,34.5379,30.9952,0.01,0.0151,-0.0814,2.2471,2.3148,2.3854,-50616311808,-43299790848,-37318025216,63.5886,58.9688,55.347,ROTANA
379699,2315.4099,826.4971,588.5672,0.7021,695.3041,0.9879,384352,0.7331,1.4043,0.89,0.8413,0.0022,0.0016,0.7077,0.9938,111.7906,105.4855,98.6629,32.0224,31.9581,28.0212,0.0119,0.2233,0.0645,2.1561,2.1177,2.6799,-49592393728,-44146561024,-37568368640,55.896,52.7436,49.3313,ROTANA
404623,2452.6919,830.7855,626.1453,0.6572,717.7618,0.9849,410818,0.7234,1.3268,0.8452,0.864,0.0021,0.0015,0.7464,0.9904,124.6077,120.562,110.045,34.4328,29.848,30.9861,-0.6253,-0.616,-0.3643,2.6328,2.9762,2.8004,-66622124032,-60854714368,-50842923008,62.3026,60.2812,55.0223,ROTANA
310342,2140.4629,713.5881,578.9772,0.5845,628.6014,0.9514,326194,0.6916,1.2325,0.8512,0.8809,0.0023,0.0019,0.776,0.9564,124.6178,123.3342,113.1726,39.0969,34.14,27.5885,-0.1037,-0.0575,-0.2225,2.031,2.1492,2.7002,-52484222976,-50013466624,-40520695808,62.3092,61.6679,56.587,ROTANA
403834,2447.0029,893.8555,585.3982,0.7557,717.0616,0.9868,409217,0.6687,1.5269,0.8475,0.8022,0.0022,0.0014,0.6435,0.9826,115.1093,110.5962,108.1646,32.189,29.8794,25.3246,-0.215,-0.1562,-0.1668,2.1779,2.3426,3.0678,-55984594944,-50942873600,-47445106688,57.554,55.2981,54.0829,ROTANA
401353,2489.5581,884.2215,593.9569,0.7408,714.8556,0.9381,427855,0.7474,1.4887,0.8138,0.8085,0.0022,0.0015,0.6536,0.973,147.153,140.7807,121.5354,35.4145,33.804,32.0092,-0.8866,-0.7211,-0.2682,3.1769,3.2216,2.6855,-93204955136,-84547674112,-62062325760,73.5749,70.3907,60.7683,ROTANA
360876,2298.8279,808.2624,573.2375,0.705,677.8507,0.9836,366875,0.7382,1.41,0.8581,0.8387,0.0022,0.0016,0.7033,0.9917,139.2468,131.1026,125.5115,36.9501,34.1965,32.704,-0.5825,-0.4319,-0.2772,2.469,2.2517,2.3746,-75354243072,-65825329152,-59802128384,69.6258,65.5561,62.7585,ROTANA
394103,2499.8979,820.2778,617.9729,0.6576,708.3696,0.9759,403856,0.7083,1.3274,0.7925,0.8636,0.0021,0.0016,0.7458,0.9899,130.0898,124.612,127.5513,37.3352,33.3766,34.3843,-0.6759,-0.5173,-0.4135,2.6686,2.5969,2.5826,-71837769728,-64554450944,-68040183808,65.0422,62.3051,63.7737,ROTANA
379405,2400.584,823.7263,595.5487,0.6909,695.0349,0.9739,389590,0.7592,1.3831,0.8273,0.8438,0.0022,0.0016,0.7119,0.9847,132.0758,118.5984,106.4101,33.4411,32.9432,27.9228,-0.6094,-0.5146,-0.1285,2.7109,2.664,3.3028,-69997240320,-56083791872,-43731456000,66.0369,59.301,53.2046,ROTANA
375310,2402.406,802.1452,604.5172,0.6573,691.2739,0.9686,387472,0.7207,1.3269,0.8172,0.8618,0.0021,0.0016,0.7427,0.9855,140.4071,128.6869,120.2406,32.1067,30.6655,27.4966,-0.5943,-0.4146,-0.3764,2.9623,2.6091,3.0813,-78107303936,-64833978368,-55521071104,70.2021,64.3426,60.1188,ROTANA
339989,2231.875,785.7068,559.6172,0.7019,657.9418,0.9813,346471,0.7835,1.404,0.8577,0.8374,0.0023,0.0016,0.7012,0.9845,149.3025,133.9797,123.4763,29.0561,26.7523,22.9533,-0.9854,-0.0914,-0.3402,5.3136,2.3778,3.4379,-79562604544,-62888714240,-52180217856,74.6492,66.9886,61.7371,ROTANA
385428,2473.9919,859.162,580.8442,0.7368,700.5299,0.9712,396843,0.652,1.4792,0.7913,0.8154,0.0022,0.0015,0.6648,0.9834,126.7851,120.9,113.1425,32.6342,29.9828,31.0653,-0.9406,-0.7191,-0.5676,3.4125,3.1133,2.9982,-65123586048,-58334138368,-51239309312,63.3941,60.4532,56.574,ROTANA
354782,2409.512,795.9382,578.1101,0.6874,672.103,0.966,367255,0.7259,1.3768,0.7679,0.8444,0.0022,0.0016,0.713,0.9817,129.8796,117.2839,121.3252,25.4743,22.3457,24.0239,-0.5671,-0.1251,-0.2906,3.3585,3.3088,3.6793,-61159112704,-48717725696,-52684435456,64.937,58.6428,60.6601,ROTANA
394814,2429.5791,867.8884,588.9705,0.7345,709.0083,0.9729,405825,0.7532,1.4736,0.8405,0.8169,0.0022,0.0015,0.6674,0.9834,128.3423,119.9018,118.2092,30.9776,27.0851,27.6876,-0.6416,-0.3693,-0.5315,3.0499,2.5538,3.0385,-67905892352,-57957273600,-56420200448,64.1721,59.9487,59.103,ROTANA
414065,2406.9331,802.006,662.986,0.5627,726.0881,0.9866,419708,0.7543,1.2097,0.8982,0.9053,0.0019,0.0016,0.8196,0.9915,121.1842,108.0399,110.2806,31.7183,30.6265,28.4954,-0.3632,0.1473,-0.0214,2.7547,2.6738,3.7012,-63548239872,-50064363520,-51523076096,60.5938,54.0225,55.1423,ROTANA
373187,2441.991,852.2258,570.3242,0.7431,689.3159,0.9681,385468,0.708,1.4943,0.7864,0.8088,0.0023,0.0015,0.6542,0.9776,128.4195,120.9444,116.448,35.2372,33.0864,33.7272,-0.4741,-0.329,-0.3236,2.6318,2.4507,2.4652,-65594073088,-57460002816,-53419327488,64.2124,60.4724,58.2258,ROTANA
423852,2424.627,826.4653,654.4321,0.6107,734.619,0.9919,427310,0.7363,1.2629,0.906,0.8889,0.0019,0.0015,0.7901,0.9978,124.0013,118.2137,117.362,33.1771,31.656,27.1855,-0.2775,-0.2786,-0.1447,2.3757,2.3962,2.8238,-68689510400,-61830262784,-59549659136,61.9957,59.1049,58.678,ROTANA
419805,2507.5659,862.3845,623.2335,0.6912,731.1035,0.9769,429713,0.7616,1.3837,0.839,0.8478,0.0021,0.0015,0.7187,0.9945,108.2353,102.1628,104.7091,27.4917,25.6938,27.1469,-0.5391,-0.0941,-0.0449,2.8459,2.9515,2.6567,-49958457344,-43925884928,-46610759680,54.1235,51.0872,52.3601,ROTANA
378359,2342.5061,849.3478,569.2149,0.7422,694.0761,0.9896,382342,0.6959,1.4921,0.8665,0.8172,0.0022,0.0015,0.6678,0.9964,136.6293,127.0061,123.6878,39.7681,36.6147,36.6194,-0.3908,-0.2618,-0.1277,2.2888,2.2654,2.6505,-77073580032,-65523011584,-62150873088,68.3152,63.5039,61.8443,ROTANA
346463,2190.554,786.7602,561.9791,0.6998,664.1765,0.9917,349372,0.7999,1.4,0.9073,0.8442,0.0023,0.0016,0.7127,0.9977,126.1896,123.3162,123.8639,35.1911,31.5553,29.0553,-0.3671,-0.286,-0.331,2.291,2.5088,3.2326,-58774712320,-55063687168,-54903828480,63.0942,61.6592,61.9315,ROTANA
382056,2398.884,836.171,590.8513,0.7076,697.4588,0.9677,394812,0.7228,1.4152,0.8343,0.8341,0.0022,0.0015,0.6957,0.9846,136.0555,128.411,114.3941,33.5605,32.1296,30.1077,-0.4362,-0.3183,-0.0065,2.5784,2.3662,2.5465,-74968326144,-66156118016,-51703271424,68.0263,64.2061,57.1969,ROTANA
360205,2229.2061,774.3602,594.9182,0.6401,677.2202,0.9871,364920,0.7871,1.3016,0.9109,0.8746,0.0021,0.0017,0.7648,0.9955,118.7571,107.025,105.7078,26.967,28.769,31.8558,-0.0233,0.3332,0.0514,2.6702,2.8794,2.5905,-51817132032,-42251464704,-42011250688,59.3789,53.5116,52.8532,ROTANA
360221,2301.4319,799.5422,581.7543,0.686,677.2353,0.9738,369917,0.7226,1.3744,0.8546,0.847,0.0022,0.0016,0.7175,0.986,127.936,118.6048,119.7003,34.4084,35.2363,34.9285,-0.2339,-0.1645,-0.2548,2.5389,2.6509,2.847,-62594142208,-53979643904,-54874808320,63.9684,59.2994,59.8456,ROTANA
392670,2426.929,839.151,608.4485,0.6887,707.0806,0.9609,408646,0.7423,1.3792,0.8378,0.8426,0.0021,0.0015,0.71,0.9792,134.6556,129.4095,114.6424,33.1069,31.1833,33.2838,-0.3806,-0.1896,-0.005,2.6781,2.476,2.4766,-75285880832,-68795383808,-54357098496,67.3282,64.7039,57.3211,ROTANA
315427,2116.438,756.3036,543.8585,0.6949,633.7303,0.9873,319495,0.7425,1.3906,0.8849,0.8379,0.0024,0.0017,0.7021,0.9764,145.8299,132.6993,122.9914,29.9784,28.3486,26.671,-0.7247,-0.3949,-0.2609,3.2226,2.4768,3.0941,-70483427328,-57519513600,-48740671488,72.9117,66.3478,61.4943,ROTANA
334154,2186.3491,785.2363,545.4142,0.7194,652.2715,0.985,339252,0.7517,1.4397,0.8785,0.8307,0.0023,0.0016,0.69,0.9934,134.2504,123.1219,115.8289,27.3679,25.5278,28.8914,-0.6271,-0.212,0.0374,3.1687,3.3041,3.004,-62192107520,-51499266048,-46089056256,67.1236,61.5623,57.9146,ROTANA
388051,2365.0149,849.6564,591.2424,0.7182,702.9096,0.9818,395251,0.7473,1.4371,0.8718,0.8273,0.0022,0.0015,0.6844,0.9835,127.8356,119.85,119.8515,27.7732,25.1158,30.6998,-0.4633,-0.1144,-0.6118,3.173,3.1216,2.8071,-65295208448,-56424321024,-57904549888,63.915,59.9245,59.924,ROTANA
368211,2236.3711,767.4142,615.9827,0.5964,684.7049,0.9878,372771,0.7153,1.2458,0.9252,0.8922,0.0021,0.0017,0.7961,0.9918,117.0795,103.6841,107.7637,35.7943,31.8366,35.1541,-0.351,0.042,-0.3358,2.415,2.5848,2.3785,-53933903872,-41316679680,-45591756800,58.537,51.8435,53.8819,ROTANA
352881,2314.887,873.1453,520.1225,0.8032,670.3,0.9741,362278,0.6437,1.6787,0.8275,0.7677,0.0025,0.0015,0.5893,0.9893,109.8787,101.7094,108.2021,31.2567,31.5724,31.0678,-0.0957,0.2553,-0.0153,2.4603,2.7036,2.9259,-44298764288,-38056841216,-42900402176,54.9392,50.8551,54.0999,ROTANA
351971,2196.5869,783.0325,579.0363,0.6732,669.4351,0.9885,356058,0.724,1.3523,0.9167,0.8549,0.0022,0.0016,0.7309,0.9884,136.004,128.2123,110.4139,26.0575,22.3533,22.1595,-0.8261,-0.3605,0.0291,4.0186,3.2726,3.612,-67001696256,-58389516288,-42512510976,68.0046,64.107,55.2091,ROTANA
412916,2413.863,833.7471,640.3206,0.6404,725.08,0.978,422199,0.7274,1.3021,0.8905,0.8697,0.002,0.0016,0.7563,0.9848,120.5091,113.9278,112.16,31.2547,30.5683,26.5674,-0.42,-0.1814,-0.0755,2.7274,2.5224,2.9845,-62499528704,-55547613184,-52648181760,60.2534,56.9649,56.0803,ROTANA
402258,2529.0601,879.1948,598.7283,0.7323,715.6611,0.976,412136,0.7294,1.4684,0.7903,0.814,0.0022,0.0015,0.6626,0.973,115.354,107.332,106.2276,31.1081,29.7693,28.0217,-0.1471,-0.0171,-0.3175,2.4977,2.4606,3.0442,-55669800960,-47727484928,-46220435456,57.6768,53.6661,53.1133,ROTANA
346126,2236.075,796.4923,555.0388,0.7172,663.8534,0.9866,350827,0.7544,1.435,0.8699,0.8335,0.0023,0.0016,0.6947,0.9969,125.1143,118.9443,119.0316,27.0234,25.0902,24.4285,-0.6,-0.7119,-0.562,3.2989,3.899,3.6072,-55500582912,-49507815424,-49449693184,62.5594,59.4733,59.5197,ROTANA
380495,2354.437,805.2894,606.553,0.6578,696.0325,0.9805,388052,0.7209,1.3276,0.8626,0.8643,0.0021,0.0016,0.7471,0.9918,119.1249,112.9985,107.6124,26.3998,23.6479,28.2323,-0.6174,-0.3597,-0.1583,3.2664,3.4905,2.5864,-54919233536,-48569585664,-44959510528,59.5565,56.4948,53.8012,ROTANA
405536,2434.855,883.4255,593.9301,0.7403,718.5711,0.9785,414464,0.7554,1.4874,0.8596,0.8134,0.0022,0.0015,0.6616,0.9841,111.5551,103.9368,103.3106,25.7257,25.292,27.7071,-0.2282,0.1005,0.1359,3.0335,3.0148,2.7115,-50904350720,-43872522240,-43966509056,55.7788,51.969,51.6558,ROTANA
374069,2316.5759,843.6231,568.7056,0.7386,690.13,0.9816,381065,0.7557,1.4834,0.8759,0.8181,0.0023,0.0015,0.6692,0.9927,102.897,98.7289,96.8177,27.976,26.7053,26.9355,-0.4126,-0.0756,-0.0483,2.7844,3.0623,3.2534,-40262025216,-36726005760,-35349901312,51.4465,49.3628,48.4078,ROTANA
409026,2374.2561,841.9844,627.4827,0.6668,721.6565,0.9882,413914,0.7947,1.3418,0.9118,0.8571,0.0021,0.0015,0.7346,0.9857,97.4433,90.1143,88.3081,32.6809,30.1548,30.0882,-0.2248,0.0481,0.2742,2.0913,2.2687,2.7666,-40839790592,-34352586752,-33018814464,48.7181,45.0561,44.1512,ROTANA
359018,2276.5271,819.6603,571.9311,0.7163,676.1035,0.9819,365618,0.7587,1.4331,0.8705,0.8249,0.0023,0.0016,0.6804,0.9751,108.1277,104.1659,90.91,27.2937,23.8503,22.0977,-0.438,-0.2334,0.2021,2.4349,2.8292,3.0464,-42596286464,-38694445056,-28870809600,54.0675,52.0859,45.4578,ROTANA
395127,2354.0039,829.4393,613.8098,0.6726,709.2893,0.9819,402402,0.7501,1.3513,0.896,0.8551,0.0021,0.0016,0.7313,0.9882,101.2501,95.7184,95.422,26.4136,23.6659,23.4506,-0.299,0.1418,0.0505,2.8375,2.9273,3.0323,-40756084736,-35707604992,-35427557376,50.6289,47.8619,47.7146,ROTANA
368512,2294.5259,786.4102,602.9735,0.642,684.9847,0.9862,373660,0.764,1.3042,0.8796,0.871,0.0021,0.0016,0.7587,0.9895,105.4737,102.9592,100.1519,27.0194,25.7008,23.0594,-0.1302,-0.0222,-0.3056,2.3468,2.5179,3.524,-41495523328,-39186759680,-36432887808,52.7372,51.4774,50.0769,ROTANA
410233,2402.864,834.9078,633.4919,0.6514,722.7205,0.9866,415823,0.7771,1.3179,0.8929,0.8656,0.002,0.0015,0.7493,0.9876,105.0153,99.1475,96.1266,28.645,26.3051,26.5175,-0.1288,0.145,-0.278,2.5458,2.8975,3.0089,-46236626944,-40532140032,-38086250496,52.5057,49.5741,48.063,ROTANA
385907,2330.0549,824.371,600.6796,0.6849,700.9651,0.9881,390557,0.7334,1.3724,0.8932,0.8503,0.0021,0.0016,0.723,0.9923,102.8908,101.6067,99.3887,30.0426,27.5697,27.7962,-0.1983,-0.1411,-0.0075,2.1361,2.2385,2.3273,-42107854848,-40396414976,-38690463744,51.4491,50.8067,49.6991,ROTANA
